problem,dim,seed,init_method,opt_method,best_target,best_eval,best_n_iter,best_delta,init_time,opt_time
bbob_f005_i03_d02,2,3,oblesa_lhs,pso,66.71,67.10208827273748,100,0.3920882727374817,0.2725188732147217,0.1262969970703125
bbob_f005_i03_d02,2,3,oblesa_lhs,gwo,66.71,66.71,1,0.0,0.2725188732147217,0.0
bbob_f005_i03_d02,2,3,oblesa_lhs,egwo,66.71,66.71,2,0.0,0.2725188732147217,0.0
bbob_f005_i03_d02,2,3,oblesa_sobol,ga,66.71,92.33739085858969,100,25.627390858589692,0.01615118980407715,0.3329615592956543
bbob_f005_i03_d02,2,3,oblesa_sobol,de,66.71,66.71,2,0.0,0.01615118980407715,0.0
bbob_f005_i03_d02,2,3,oblesa_sobol,pso,66.71,72.62330135802095,100,5.913301358020959,0.01615118980407715,0.11235332489013672
bbob_f005_i03_d02,2,3,oblesa_sobol,gwo,66.71,66.71,1,0.0,0.01615118980407715,0.0
bbob_f005_i03_d02,2,3,oblesa_sobol,egwo,66.71,66.71,2,0.0,0.01615118980407715,0.0
bbob_f005_i03_d02,2,3,oblesa_sobol,ga,66.71,92.33739085858969,100,25.627390858589692,0.014540910720825195,0.33237791061401367
bbob_f005_i03_d02,2,3,oblesa_sobol,de,66.71,66.71,2,0.0,0.014540910720825195,0.015713214874267578
bbob_f005_i03_d02,2,3,oblesa_sobol,pso,66.71,72.62330135802095,100,5.913301358020959,0.014540910720825195,0.11121749877929688
bbob_f005_i03_d02,2,3,oblesa_sobol,gwo,66.71,66.71,1,0.0,0.014540910720825195,0.004903316497802734
bbob_f005_i03_d02,2,3,oblesa_sobol,egwo,66.71,66.71,2,0.0,0.014540910720825195,0.0
bbob_f006_i01_d02,2,3,random,ga,35.9,15215.147073455058,100,15179.247073455059,0.0,0.3276989459991455
bbob_f006_i01_d02,2,3,random,de,35.9,38.704249818012876,100,2.8042498180128774,0.0,0.1590430736541748
bbob_f006_i01_d02,2,3,random,pso,35.9,37.98068390525928,100,2.080683905259285,0.0,0.11091065406799316
bbob_f006_i01_d02,2,3,random,gwo,35.9,35.90638551603428,100,0.006385516034278282,0.0,0.2532780170440674
bbob_f006_i01_d02,2,3,random,egwo,35.9,38.88599255506368,100,2.9859925550636817,0.0,0.11078119277954102
bbob_f006_i01_d02,2,3,lhs,ga,35.9,36.66232295224659,100,0.762322952246592,0.25960707664489746,0.34547853469848633
bbob_f006_i01_d02,2,3,lhs,de,35.9,38.30160656058123,100,2.4016065605812287,0.25960707664489746,0.1555774211883545
bbob_f006_i01_d02,2,3,lhs,pso,35.9,35.90000009083686,64,9.083686336452956e-08,0.25960707664489746,0.06628060340881348
bbob_f006_i01_d02,2,3,lhs,gwo,35.9,35.90029146434784,100,0.0002914643478391099,0.25960707664489746,0.2545902729034424
bbob_f006_i01_d02,2,3,lhs,egwo,35.9,35.90000007155694,68,7.155693992899614e-08,0.25960707664489746,0.07915258407592773
bbob_f006_i01_d02,2,3,sobol,ga,35.9,37.147773570825045,100,1.2477735708250464,0.0,0.3483312129974365
bbob_f006_i01_d02,2,3,sobol,de,35.9,35.979903822416375,100,0.07990382241637661,0.0,0.14262700080871582
bbob_f006_i01_d02,2,3,sobol,pso,35.9,35.90000001893634,50,1.8936340495656623e-08,0.0,0.04754972457885742
bbob_f006_i01_d02,2,3,sobol,gwo,35.9,35.900456877323535,100,0.0004568773235362755,0.0,0.2899653911590576
bbob_f006_i01_d02,2,3,sobol,egwo,35.9,35.90000005355806,86,5.355806109719197e-08,0.0,0.09273290634155273
bbob_f006_i01_d02,2,3,obl,ga,35.9,15215.147073455058,100,15179.247073455059,0.0,0.3322436809539795
bbob_f006_i01_d02,2,3,obl,de,35.9,47.641014560407555,100,11.741014560407557,0.0,0.14838671684265137
bbob_f006_i01_d02,2,3,obl,pso,35.9,37.98068390525928,100,2.080683905259285,0.0,0.10696125030517578
bbob_f006_i01_d02,2,3,obl,gwo,35.9,35.90638551603428,100,0.006385516034278282,0.0,0.2531907558441162
bbob_f006_i01_d02,2,3,obl,egwo,35.9,38.88599255506368,100,2.9859925550636817,0.0,0.1188352108001709
bbob_f006_i01_d02,2,3,oblesa_ess,ga,35.9,36.01137821368365,100,0.11137821368365053,0.8265860080718994,0.34993958473205566
bbob_f006_i01_d02,2,3,oblesa_ess,de,35.9,36.4021320507076,100,0.5021320507076013,0.8265860080718994,0.14701437950134277
bbob_f006_i01_d02,2,3,oblesa_ess,pso,35.9,35.90000009605637,70,9.605636819287611e-08,0.8265860080718994,0.07298922538757324
bbob_f006_i01_d02,2,3,oblesa_ess,gwo,35.9,35.90008088710506,100,8.088710506370944e-05,0.8265860080718994,0.28493165969848633
bbob_f006_i01_d02,2,3,oblesa_ess,egwo,35.9,35.90000007407906,92,7.407906110756812e-08,0.8265860080718994,0.09495711326599121
bbob_f006_i01_d02,2,3,oblesa_lhs,ga,35.9,14002.347967725593,100,13966.447967725593,0.2677924633026123,0.33185672760009766
bbob_f006_i01_d02,2,3,oblesa_lhs,de,35.9,35.97936399736496,100,0.07936399736496469,0.2677924633026123,0.14946556091308594
bbob_f006_i01_d02,2,3,oblesa_lhs,pso,35.9,36.07634438816494,100,0.17634438816494225,0.2677924633026123,0.10330343246459961
bbob_f006_i01_d02,2,3,oblesa_lhs,gwo,35.9,35.90014090628437,100,0.00014090628437202213,0.2677924633026123,0.2548246383666992
bbob_f006_i01_d02,2,3,oblesa_lhs,egwo,35.9,35.90000005457569,72,5.4575693297920225e-08,0.2677924633026123,0.07904553413391113
bbob_f006_i01_d02,2,3,oblesa_sobol,ga,35.9,464.39036098292354,100,428.49036098292356,0.015705108642578125,0.3323540687561035
bbob_f006_i01_d02,2,3,oblesa_sobol,de,35.9,36.052226281223255,100,0.15222628122325688,0.015705108642578125,0.14237141609191895
bbob_f006_i01_d02,2,3,oblesa_sobol,pso,35.9,35.90000001529033,75,1.529033255565082e-08,0.015705108642578125,0.07954120635986328
bbob_f006_i01_d02,2,3,oblesa_sobol,gwo,35.9,35.90014262470314,100,0.0001426247031446337,0.015705108642578125,0.2536787986755371
bbob_f006_i01_d02,2,3,oblesa_sobol,egwo,35.9,35.90000009871807,68,9.87180683864608e-08,0.015705108642578125,0.07861900329589844
bbob_f006_i01_d02,2,3,oblesa_sobol,ga,35.9,464.39036098292354,100,428.49036098292356,0.0,0.34847521781921387
bbob_f006_i01_d02,2,3,oblesa_sobol,de,35.9,36.177910282719424,100,0.2779102827194251,0.0,0.14285492897033691
bbob_f006_i01_d02,2,3,oblesa_sobol,pso,35.9,35.90000001529033,75,1.529033255565082e-08,0.0,0.07940435409545898
bbob_f006_i01_d02,2,3,oblesa_sobol,gwo,35.9,35.90014262470314,100,0.0001426247031446337,0.0,0.25237035751342773
bbob_f006_i01_d02,2,3,oblesa_sobol,egwo,35.9,35.90000009871807,68,9.87180683864608e-08,0.0,0.07944989204406738
bbob_f006_i02_d02,2,3,random,ga,31.37,7801.659486586487,100,7770.289486586487,0.010655641555786133,0.32093334197998047
bbob_f006_i02_d02,2,3,random,de,31.37,176.1162272796508,100,144.74622727965078,0.010655641555786133,0.14309167861938477
bbob_f006_i02_d02,2,3,random,pso,31.37,248.22641561450314,100,216.85641561450313,0.010655641555786133,0.12632346153259277
bbob_f006_i02_d02,2,3,random,gwo,31.37,31.370000190393878,100,1.9039387666452967e-07,0.010655641555786133,0.25292468070983887
bbob_f006_i02_d02,2,3,random,egwo,31.37,7801.659486586487,100,7770.289486586487,0.010655641555786133,0.09551858901977539
bbob_f006_i02_d02,2,3,lhs,ga,31.37,44.03315071748747,100,12.663150717487472,0.2532005310058594,0.33367252349853516
bbob_f006_i02_d02,2,3,lhs,de,31.37,31.379895716282082,100,0.009895716282080969,0.2532005310058594,0.14293837547302246
bbob_f006_i02_d02,2,3,lhs,pso,31.37,31.370000059508893,62,5.9508892036319594e-08,0.2532005310058594,0.07854580879211426
bbob_f006_i02_d02,2,3,lhs,gwo,31.37,31.370005414252397,100,5.414252395752328e-06,0.2532005310058594,0.25252389907836914
bbob_f006_i02_d02,2,3,lhs,egwo,31.37,31.37000008274706,46,8.274706075894755e-08,0.2532005310058594,0.05751180648803711
bbob_f006_i02_d02,2,3,sobol,ga,31.37,37.57560089578023,100,6.205600895780226,0.0,0.32512736320495605
bbob_f006_i02_d02,2,3,sobol,de,31.37,31.387278788725357,100,0.017278788725356264,0.0,0.15692138671875
bbob_f006_i02_d02,2,3,sobol,pso,31.37,31.37000002728985,74,2.7289850379474956e-08,0.0,0.07961797714233398
bbob_f006_i02_d02,2,3,sobol,gwo,31.37,31.370008671652496,100,8.671652494740556e-06,0.0,0.25387096405029297
bbob_f006_i02_d02,2,3,sobol,egwo,31.37,31.37000007143883,37,7.143882996274442e-08,0.0,0.03217506408691406
bbob_f006_i02_d02,2,3,obl,ga,31.37,7801.659486586487,100,7770.289486586487,0.016129255294799805,0.4470863342285156
bbob_f006_i02_d02,2,3,obl,de,31.37,142.5592968918841,100,111.18929689188408,0.016129255294799805,0.23941445350646973
bbob_f006_i02_d02,2,3,obl,pso,31.37,248.22641561450314,100,216.85641561450313,0.016129255294799805,0.17252421379089355
bbob_f006_i02_d02,2,3,obl,gwo,31.37,31.370000190393878,100,1.9039387666452967e-07,0.016129255294799805,0.3640718460083008
bbob_f006_i02_d02,2,3,obl,egwo,31.37,7801.659486586487,100,7770.289486586487,0.016129255294799805,0.12974309921264648
bbob_f006_i02_d02,2,3,oblesa_ess,ga,31.37,53.21064132026608,100,21.840641320266077,0.8417346477508545,0.35833120346069336
bbob_f006_i02_d02,2,3,oblesa_ess,de,31.37,31.390367012169616,100,0.020367012169614895,0.8417346477508545,0.14202237129211426
bbob_f006_i02_d02,2,3,oblesa_ess,pso,31.37,31.370000049204904,87,4.920490326298932e-08,0.8417346477508545,0.09774160385131836
bbob_f006_i02_d02,2,3,oblesa_ess,gwo,31.37,31.37000762706213,100,7.62706212853459e-06,0.8417346477508545,0.253162145614624
bbob_f006_i02_d02,2,3,oblesa_ess,egwo,31.37,31.370000093867652,46,9.386765142949116e-08,0.8417346477508545,0.06099128723144531
bbob_f006_i02_d02,2,3,oblesa_lhs,ga,31.37,38.168128100990444,100,6.798128100990443,0.25304222106933594,0.3328688144683838
bbob_f006_i02_d02,2,3,oblesa_lhs,de,31.37,31.376063841375295,100,0.006063841375294032,0.25304222106933594,0.1488041877746582
bbob_f006_i02_d02,2,3,oblesa_lhs,pso,31.37,31.3700000439289,75,4.392889962900881e-08,0.25304222106933594,0.08856534957885742
bbob_f006_i02_d02,2,3,oblesa_lhs,gwo,31.37,31.370001086707536,100,1.086707534625475e-06,0.25304222106933594,0.25336217880249023
bbob_f006_i02_d02,2,3,oblesa_lhs,egwo,31.37,31.370000031088725,43,3.1088724483652186e-08,0.25304222106933594,0.047913312911987305
bbob_f006_i02_d02,2,3,oblesa_sobol,ga,31.37,55.25435810143547,100,23.88435810143547,0.0,0.33161234855651855
bbob_f006_i02_d02,2,3,oblesa_sobol,de,31.37,31.38755038881405,100,0.01755038881404758,0.0,0.158463716506958
bbob_f006_i02_d02,2,3,oblesa_sobol,pso,31.37,31.370000043905495,76,4.390549435129287e-08,0.0,0.08656740188598633
bbob_f006_i02_d02,2,3,oblesa_sobol,gwo,31.37,31.370001702605418,100,1.7026054166535687e-06,0.0,0.24525952339172363
bbob_f006_i02_d02,2,3,oblesa_sobol,egwo,31.37,31.37000006754618,42,6.754617842830157e-08,0.0,0.04722189903259277
bbob_f006_i02_d02,2,3,oblesa_sobol,ga,31.37,55.25435810143547,100,23.88435810143547,0.0,0.34282803535461426
bbob_f006_i02_d02,2,3,oblesa_sobol,de,31.37,31.38755038881405,100,0.01755038881404758,0.0,0.14785099029541016
bbob_f006_i02_d02,2,3,oblesa_sobol,pso,31.37,31.370000043905495,76,4.390549435129287e-08,0.0,0.07963728904724121
bbob_f006_i02_d02,2,3,oblesa_sobol,gwo,31.37,31.370001702605418,100,1.7026054166535687e-06,0.0,0.2519197463989258
bbob_f006_i02_d02,2,3,oblesa_sobol,egwo,31.37,31.37000006754618,42,6.754617842830157e-08,0.0,0.047872066497802734
bbob_f006_i03_d02,2,3,random,ga,-1000.0,-974.5866992255426,100,25.41330077445741,0.0014045238494873047,0.32698965072631836
bbob_f006_i03_d02,2,3,random,de,-1000.0,-974.5866992255426,100,25.41330077445741,0.0014045238494873047,0.1362466812133789
bbob_f006_i03_d02,2,3,random,pso,-1000.0,-993.3720267259799,100,6.627973274020064,0.0014045238494873047,0.12639284133911133
bbob_f006_i03_d02,2,3,random,gwo,-1000.0,-999.9999699116448,100,3.0088355174484605e-05,0.0014045238494873047,0.25362372398376465
bbob_f006_i03_d02,2,3,random,egwo,-1000.0,-974.5866992255427,100,25.413300774457298,0.0014045238494873047,0.09508109092712402
bbob_f006_i03_d02,2,3,lhs,ga,-1000.0,-986.1603369274644,100,13.839663072535586,0.2575249671936035,0.3446495532989502
bbob_f006_i03_d02,2,3,lhs,de,-1000.0,-999.9974490318161,100,0.002550968183868463,0.2575249671936035,0.15788006782531738
bbob_f006_i03_d02,2,3,lhs,pso,-1000.0,-999.9999999001568,80,9.984319149225485e-08,0.2575249671936035,0.09521818161010742
bbob_f006_i03_d02,2,3,lhs,gwo,-1000.0,-999.9999468792857,100,5.312071425578324e-05,0.2575249671936035,0.24058270454406738
bbob_f006_i03_d02,2,3,lhs,egwo,-1000.0,-999.9999999293439,76,7.065614227030892e-08,0.2575249671936035,0.09349703788757324
bbob_f006_i03_d02,2,3,sobol,ga,-1000.0,-989.5410374794196,100,10.458962520580371,0.0,0.33283448219299316
bbob_f006_i03_d02,2,3,sobol,de,-1000.0,-999.981382443629,100,0.01861755637105489,0.0,0.14249539375305176
bbob_f006_i03_d02,2,3,sobol,pso,-1000.0,-999.9999999538887,73,4.611126769304974e-08,0.0,0.07940459251403809
bbob_f006_i03_d02,2,3,sobol,gwo,-1000.0,-999.9999911079917,100,8.892008281691233e-06,0.0,0.2526862621307373
bbob_f006_i03_d02,2,3,sobol,egwo,-1000.0,-999.9999999870848,73,1.2915165825688746e-08,0.0,0.07909178733825684
bbob_f006_i03_d02,2,3,obl,ga,-1000.0,-974.5866992255426,100,25.41330077445741,0.0,0.3321566581726074
bbob_f006_i03_d02,2,3,obl,de,-1000.0,-974.5866992255426,100,25.41330077445741,0.0,0.14231109619140625
bbob_f006_i03_d02,2,3,obl,pso,-1000.0,-993.3720267259799,100,6.627973274020064,0.0,0.12669157981872559
bbob_f006_i03_d02,2,3,obl,gwo,-1000.0,-999.9999699116448,100,3.0088355174484605e-05,0.0,0.2529008388519287
bbob_f006_i03_d02,2,3,obl,egwo,-1000.0,-974.5866992255427,100,25.413300774457298,0.0,0.10015535354614258
bbob_f006_i03_d02,2,3,oblesa_ess,ga,-1000.0,-991.5093988902711,100,8.490601109728914,0.8276112079620361,0.3557779788970947
bbob_f006_i03_d02,2,3,oblesa_ess,de,-1000.0,-999.9082686901837,100,0.09173130981628219,0.8276112079620361,0.14345407485961914
bbob_f006_i03_d02,2,3,oblesa_ess,pso,-1000.0,-999.9999999906378,77,9.362224773212802e-09,0.8276112079620361,0.10201239585876465
bbob_f006_i03_d02,2,3,oblesa_ess,gwo,-1000.0,-999.9999471902403,100,5.280975972254964e-05,0.8276112079620361,0.2470536231994629
bbob_f006_i03_d02,2,3,oblesa_ess,egwo,-1000.0,-999.9999999053499,91,9.465009043196915e-08,0.8276112079620361,0.09549856185913086
bbob_f006_i03_d02,2,3,oblesa_lhs,ga,-1000.0,-987.7214878056328,100,12.278512194367181,0.26839160919189453,0.33205604553222656
bbob_f006_i03_d02,2,3,oblesa_lhs,de,-1000.0,-999.8529929064936,100,0.14700709350643137,0.26839160919189453,0.15826702117919922
bbob_f006_i03_d02,2,3,oblesa_lhs,pso,-1000.0,-999.9999999960925,70,3.9075302993296646e-09,0.26839160919189453,0.07918524742126465
bbob_f006_i03_d02,2,3,oblesa_lhs,gwo,-1000.0,-999.9999706379305,100,2.9362069540184166e-05,0.26839160919189453,0.2532048225402832
bbob_f006_i03_d02,2,3,oblesa_lhs,egwo,-1000.0,-999.9999999051337,75,9.486632279731566e-08,0.26839160919189453,0.07952761650085449
bbob_f006_i03_d02,2,3,oblesa_sobol,ga,-1000.0,-987.6335415394257,100,12.366458460574336,0.01576542854309082,0.3314685821533203
bbob_f006_i03_d02,2,3,oblesa_sobol,de,-1000.0,-999.9529089554163,100,0.04709104458368074,0.01576542854309082,0.15775179862976074
bbob_f006_i03_d02,2,3,oblesa_sobol,pso,-1000.0,-999.9952563294657,100,0.004743670534253397,0.01576542854309082,0.11048293113708496
bbob_f006_i03_d02,2,3,oblesa_sobol,gwo,-1000.0,-999.9999838324135,100,1.616758652289718e-05,0.01576542854309082,0.253277063369751
bbob_f006_i03_d02,2,3,oblesa_sobol,egwo,-1000.0,-999.9999999524942,82,4.750575044454308e-08,0.01576542854309082,0.07868623733520508
bbob_f006_i03_d02,2,3,oblesa_sobol,ga,-1000.0,-987.6335415394257,100,12.366458460574336,0.015655517578125,0.3315308094024658
bbob_f006_i03_d02,2,3,oblesa_sobol,de,-1000.0,-999.9529089554163,100,0.04709104458368074,0.015655517578125,0.14258265495300293
bbob_f006_i03_d02,2,3,oblesa_sobol,pso,-1000.0,-999.9952563294657,100,0.004743670534253397,0.015655517578125,0.1272447109222412
bbob_f006_i03_d02,2,3,oblesa_sobol,gwo,-1000.0,-999.9999838324135,100,1.616758652289718e-05,0.015655517578125,0.2378215789794922
bbob_f006_i03_d02,2,3,oblesa_sobol,egwo,-1000.0,-999.9999999524942,82,4.750575044454308e-08,0.015655517578125,0.09522652626037598
bbob_f007_i01_d02,2,3,random,ga,92.94,164.85485886863648,100,71.91485886863649,0.004338502883911133,0.31648755073547363
bbob_f007_i01_d02,2,3,random,de,92.94,92.94000007976334,37,7.97633390448027e-08,0.004338502883911133,0.0638425350189209
bbob_f007_i01_d02,2,3,random,pso,92.94,111.55770498623173,100,18.61770498623173,0.004338502883911133,0.1109154224395752
bbob_f007_i01_d02,2,3,random,gwo,92.94,94.62349805255674,100,1.6834980525567431,0.004338502883911133,0.23740553855895996
bbob_f007_i01_d02,2,3,random,egwo,92.94,164.85485886863648,100,71.91485886863649,0.004338502883911133,0.11109805107116699
bbob_f007_i01_d02,2,3,lhs,ga,92.94,92.9765560090238,100,0.03655600902379774,0.253828763961792,0.33167076110839844
bbob_f007_i01_d02,2,3,lhs,de,92.94,92.9460091559011,100,0.006009155901097074,0.253828763961792,0.14313721656799316
bbob_f007_i01_d02,2,3,lhs,pso,92.94,92.94000004535495,14,4.5354951794251974e-08,0.253828763961792,0.01584935188293457
bbob_f007_i01_d02,2,3,lhs,gwo,92.94,92.94000008713492,11,8.713492150036473e-08,0.253828763961792,0.03155922889709473
bbob_f007_i01_d02,2,3,lhs,egwo,92.94,92.94000003556786,15,3.556786509761878e-08,0.253828763961792,0.015711069107055664
bbob_f007_i01_d02,2,3,sobol,ga,92.94,92.94000003939897,7,3.9398969420290086e-08,0.0,0.022510766983032227
bbob_f007_i01_d02,2,3,sobol,de,92.94,92.9460091559011,100,0.006009155901097074,0.0,0.15134549140930176
bbob_f007_i01_d02,2,3,sobol,pso,92.94,92.94000001017488,12,1.0174886710956343e-08,0.0,0.0
bbob_f007_i01_d02,2,3,sobol,gwo,92.94,92.9460091559011,100,0.006009155901097074,0.0,0.25336241722106934
bbob_f007_i01_d02,2,3,sobol,egwo,92.94,92.9400000591574,9,5.915740075579379e-08,0.0,0.015725374221801758
bbob_f007_i01_d02,2,3,obl,ga,92.94,164.85485886863648,100,71.91485886863649,0.0,0.3324422836303711
bbob_f007_i01_d02,2,3,obl,de,92.94,92.99408240310984,100,0.054082403109845245,0.0,0.1483454704284668
bbob_f007_i01_d02,2,3,obl,pso,92.94,111.55770498623173,100,18.61770498623173,0.0,0.10528206825256348
bbob_f007_i01_d02,2,3,obl,gwo,92.94,94.62349805255674,100,1.6834980525567431,0.0,0.2529737949371338
bbob_f007_i01_d02,2,3,obl,egwo,92.94,164.85485886863648,100,71.91485886863649,0.0,0.09816789627075195
bbob_f007_i01_d02,2,3,oblesa_ess,ga,92.94,93.54091559010935,100,0.6009155901093521,0.836677074432373,0.34558749198913574
bbob_f007_i01_d02,2,3,oblesa_ess,de,92.94,93.09627489028755,100,0.15627489028754837,0.836677074432373,0.14727377891540527
bbob_f007_i01_d02,2,3,oblesa_ess,pso,92.94,93.54091559010935,100,0.6009155901093521,0.836677074432373,0.10630440711975098
bbob_f007_i01_d02,2,3,oblesa_ess,gwo,92.94,102.94077359189251,100,10.00077359189251,0.836677074432373,0.23705124855041504
bbob_f007_i01_d02,2,3,oblesa_ess,egwo,92.94,92.94000002840308,16,2.8403078999872378e-08,0.836677074432373,0.01571059226989746
bbob_f007_i01_d02,2,3,oblesa_lhs,ga,92.94,93.54091559010935,100,0.6009155901093521,0.2690005302429199,0.33223509788513184
bbob_f007_i01_d02,2,3,oblesa_lhs,de,92.94,92.95683498052557,100,0.016834980525572973,0.2690005302429199,0.1427764892578125
bbob_f007_i01_d02,2,3,oblesa_lhs,pso,92.94,92.94000000480314,28,4.8031409960458404e-09,0.2690005302429199,0.03127408027648926
bbob_f007_i01_d02,2,3,oblesa_lhs,gwo,92.94,92.95683498052557,100,0.016834980525572973,0.2690005302429199,0.25336313247680664
bbob_f007_i01_d02,2,3,oblesa_lhs,egwo,92.94,92.94000008240913,17,8.240913018653373e-08,0.2690005302429199,0.0157926082611084
bbob_f007_i01_d02,2,3,oblesa_sobol,ga,92.94,92.9460091559011,100,0.006009155901097074,0.0,0.3488473892211914
bbob_f007_i01_d02,2,3,oblesa_sobol,de,92.94,93.23617903680766,100,0.2961790368076578,0.0,0.15872597694396973
bbob_f007_i01_d02,2,3,oblesa_sobol,pso,92.94,92.94000005168256,9,5.168256222987111e-08,0.0,0.00899362564086914
bbob_f007_i01_d02,2,3,oblesa_sobol,gwo,92.94,92.94000002004199,6,2.0041994730490842e-08,0.0,0.008522748947143555
bbob_f007_i01_d02,2,3,oblesa_sobol,egwo,92.94,92.94000008807589,6,8.807589324533183e-08,0.0,0.016069889068603516
bbob_f007_i01_d02,2,3,oblesa_sobol,ga,92.94,92.9460091559011,100,0.006009155901097074,0.0,0.33269214630126953
bbob_f007_i01_d02,2,3,oblesa_sobol,de,92.94,92.96500193397974,100,0.0250019339797376,0.0,0.14434123039245605
bbob_f007_i01_d02,2,3,oblesa_sobol,pso,92.94,92.94000005168256,9,5.168256222987111e-08,0.0,0.015512228012084961
bbob_f007_i01_d02,2,3,oblesa_sobol,gwo,92.94,92.94000002004199,6,2.0041994730490842e-08,0.0,0.014540433883666992
bbob_f007_i01_d02,2,3,oblesa_sobol,egwo,92.94,92.94000008807589,6,8.807589324533183e-08,0.0,0.0
bbob_f007_i02_d02,2,3,random,ga,35.35,81.20498669516036,100,45.854986695160356,0.015896320343017578,0.3179659843444824
bbob_f007_i02_d02,2,3,random,de,35.35,81.20498669516036,100,45.854986695160356,0.015896320343017578,0.14286041259765625
bbob_f007_i02_d02,2,3,random,pso,35.35,62.53836965516455,100,27.18836965516455,0.015896320343017578,0.11097836494445801
bbob_f007_i02_d02,2,3,random,gwo,35.35,35.350000076233144,12,7.623314246529844e-08,0.015896320343017578,0.03296709060668945
bbob_f007_i02_d02,2,3,random,egwo,35.35,81.20498669516036,100,45.854986695160356,0.015896320343017578,0.11027669906616211
bbob_f007_i02_d02,2,3,lhs,ga,35.35,35.35000000243695,6,2.4369484208364156e-09,0.2540292739868164,0.017731189727783203
bbob_f007_i02_d02,2,3,lhs,de,35.35,35.35383609492419,100,0.0038360949241891262,0.2540292739868164,0.1457216739654541
bbob_f007_i02_d02,2,3,lhs,pso,35.35,35.35000003462739,26,3.462739073256671e-08,0.2540292739868164,0.02770233154296875
bbob_f007_i02_d02,2,3,lhs,gwo,35.35,35.35000008976347,6,8.976346776989885e-08,0.2540292739868164,0.0160982608795166
bbob_f007_i02_d02,2,3,lhs,egwo,35.35,35.35000008268883,13,8.268882822903834e-08,0.2540292739868164,0.016067981719970703
bbob_f007_i02_d02,2,3,sobol,ga,35.35,35.35000003358975,6,3.358974964839945e-08,0.0,0.01874852180480957
bbob_f007_i02_d02,2,3,sobol,de,35.35,35.365344379696765,100,0.01534437969676361,0.0,0.15595388412475586
bbob_f007_i02_d02,2,3,sobol,pso,35.35,35.350000006317096,15,6.317094403129886e-09,0.0,0.01608562469482422
bbob_f007_i02_d02,2,3,sobol,gwo,35.35,35.35000008862223,12,8.862222955485777e-08,0.0,0.03182649612426758
bbob_f007_i02_d02,2,3,sobol,egwo,35.35,35.35000007926523,8,7.92652272707528e-08,0.0,0.0
bbob_f007_i02_d02,2,3,obl,ga,35.35,81.20498669516036,100,45.854986695160356,0.015680313110351562,0.32895970344543457
bbob_f007_i02_d02,2,3,obl,de,35.35,81.20498669516036,100,45.854986695160356,0.015680313110351562,0.1312239170074463
bbob_f007_i02_d02,2,3,obl,pso,35.35,62.53836965516455,100,27.18836965516455,0.015680313110351562,0.11366724967956543
bbob_f007_i02_d02,2,3,obl,gwo,35.35,35.350000076233144,12,7.623314246529844e-08,0.015680313110351562,0.030289649963378906
bbob_f007_i02_d02,2,3,obl,egwo,35.35,81.20498669516036,100,45.854986695160356,0.015680313110351562,0.09688949584960938
bbob_f007_i02_d02,2,3,oblesa_ess,ga,35.35,37.992512041451285,100,2.6425120414512833,0.8381667137145996,0.3476831912994385
bbob_f007_i02_d02,2,3,oblesa_ess,de,35.35,35.350000200036476,100,2.0003647449584605e-07,0.8381667137145996,0.14477276802062988
bbob_f007_i02_d02,2,3,oblesa_ess,pso,35.35,35.35000000820651,10,8.206505697216926e-09,0.8381667137145996,0.015027761459350586
bbob_f007_i02_d02,2,3,oblesa_ess,gwo,35.35,35.35000005432187,11,5.4321866116424644e-08,0.8381667137145996,0.030339956283569336
bbob_f007_i02_d02,2,3,oblesa_ess,egwo,35.35,35.350000085131505,9,8.513150362432498e-08,0.8381667137145996,0.0
bbob_f007_i02_d02,2,3,oblesa_lhs,ga,35.35,37.992512041451285,100,2.6425120414512833,0.27188754081726074,0.33136987686157227
bbob_f007_i02_d02,2,3,oblesa_lhs,de,35.35,35.37642512041452,100,0.02642512041451539,0.27188754081726074,0.142167329788208
bbob_f007_i02_d02,2,3,oblesa_lhs,pso,35.35,35.350000045633685,25,4.5633683498635946e-08,0.27188754081726074,0.032900333404541016
bbob_f007_i02_d02,2,3,oblesa_lhs,gwo,35.35,35.35000003735063,12,3.7350631032495585e-08,0.27188754081726074,0.03069591522216797
bbob_f007_i02_d02,2,3,oblesa_lhs,egwo,35.35,35.350000095054554,11,9.505455267344587e-08,0.27188754081726074,0.0
bbob_f007_i02_d02,2,3,oblesa_sobol,ga,35.35,35.777168563633424,100,0.4271685636334226,0.015712976455688477,0.33431458473205566
bbob_f007_i02_d02,2,3,oblesa_sobol,de,35.35,35.35000003158198,54,3.158197614538949e-08,0.015712976455688477,0.07948732376098633
bbob_f007_i02_d02,2,3,oblesa_sobol,pso,35.35,35.350000030266656,19,3.026665496008718e-08,0.015712976455688477,0.01897740364074707
bbob_f007_i02_d02,2,3,oblesa_sobol,gwo,35.35,35.35000006286784,11,6.286784071107832e-08,0.015712976455688477,0.029825687408447266
bbob_f007_i02_d02,2,3,oblesa_sobol,egwo,35.35,35.350000093129864,12,9.312986293252834e-08,0.015712976455688477,0.014540672302246094
bbob_f007_i02_d02,2,3,oblesa_sobol,ga,35.35,35.777168563633424,100,0.4271685636334226,0.0,0.3326437473297119
bbob_f007_i02_d02,2,3,oblesa_sobol,de,35.35,35.35000003158198,54,3.158197614538949e-08,0.0,0.07961845397949219
