problem,dim,seed,init_method,opt_method,best_target,best_eval,best_n_iter,best_delta,init_time,opt_time
bbob_f002_i01_d02,2,3,sobol,pso,-209.88,-209.8587295301138,1000,0.021270469886189858,0.0,0.5247642993927002
bbob_f002_i01_d02,2,3,sobol,gwo,-209.88,-209.87911987009332,1000,0.0008801299066760748,0.0,1.1851935386657715
bbob_f002_i01_d02,2,3,sobol,egwo,-209.88,-209.87999994648828,30,5.3511712394538336e-08,0.0,0.016199588775634766
bbob_f002_i01_d02,2,3,obl,ga,-209.88,-199.86226341530784,1000,10.017736584692159,0.0029997825622558594,1.5448341369628906
bbob_f002_i01_d02,2,3,obl,de,-209.88,-209.15768720257026,1000,0.722312797429737,0.0029997825622558594,0.7069721221923828
bbob_f002_i01_d02,2,3,obl,pso,-209.88,-195.47552959676383,1000,14.40447040323616,0.0029997825622558594,0.5285708904266357
bbob_f002_i01_d02,2,3,obl,gwo,-209.88,-209.87999743284826,1000,2.567151739185647e-06,0.0029997825622558594,1.1775784492492676
bbob_f002_i01_d02,2,3,obl,egwo,-209.88,-209.87999992729985,155,7.270014634741528e-08,0.0029997825622558594,0.07940173149108887
bbob_f002_i01_d02,2,3,oblesa_ess,ga,-209.88,-199.84730988900054,1000,10.032690110999454,0.6127519607543945,1.5875232219696045
bbob_f002_i01_d02,2,3,oblesa_ess,de,-209.88,-209.86243116391375,1000,0.017568836086240935,0.6127519607543945,0.7097747325897217
bbob_f002_i01_d02,2,3,oblesa_ess,pso,-209.88,-203.72694832902917,1000,6.153051670970825,0.6127519607543945,0.5271663665771484
bbob_f002_i01_d02,2,3,oblesa_ess,gwo,-209.88,-209.87953407476138,1000,0.00046592523861477275,0.6127519607543945,1.1882030963897705
bbob_f002_i01_d02,2,3,oblesa_ess,egwo,-209.88,-209.87999992526161,30,7.473838081750728e-08,0.6127519607543945,0.017166852951049805
bbob_f002_i01_d02,2,3,oblesa_lhs,ga,-209.88,-199.92199667365136,1000,9.958003326348631,0.1267855167388916,1.5473041534423828
bbob_f002_i01_d02,2,3,oblesa_lhs,de,-209.88,-209.87704835129063,1000,0.002951648709370147,0.1267855167388916,0.7043192386627197
bbob_f002_i01_d02,2,3,oblesa_lhs,pso,-209.88,-203.72280995322228,1000,6.157190046777714,0.1267855167388916,0.5244770050048828
bbob_f002_i01_d02,2,3,oblesa_lhs,gwo,-209.88,-209.87999332130255,1000,6.678697445750004e-06,0.1267855167388916,1.1901793479919434
bbob_f002_i01_d02,2,3,oblesa_lhs,egwo,-209.88,-209.87999993491667,23,6.508332717203302e-08,0.1267855167388916,0.012166261672973633
bbob_f002_i01_d02,2,3,oblesa_sobol,ga,-209.88,-206.26452824962038,1000,3.615471750379612,0.003000020980834961,1.5319552421569824
bbob_f002_i01_d02,2,3,oblesa_sobol,de,-209.88,-209.84511478547773,1000,0.03488521452226223,0.003000020980834961,0.7089042663574219
bbob_f002_i01_d02,2,3,oblesa_sobol,pso,-209.88,-209.84041124832805,1000,0.039588751671942646,0.003000020980834961,0.5286228656768799
bbob_f002_i01_d02,2,3,oblesa_sobol,gwo,-209.88,-209.87717178752578,1000,0.0028282124742133874,0.003000020980834961,1.1923778057098389
bbob_f002_i01_d02,2,3,oblesa_sobol,egwo,-209.88,-209.8799999937354,27,6.26459950581193e-09,0.003000020980834961,0.014197111129760742
bbob_f002_i01_d02,2,3,oblesa_sobol,ga,-209.88,-206.26452824962038,1000,3.615471750379612,0.0035097599029541016,1.5436351299285889
bbob_f002_i01_d02,2,3,oblesa_sobol,de,-209.88,-209.86629150242632,1000,0.013708497573674094,0.0035097599029541016,0.7104988098144531
bbob_f002_i01_d02,2,3,oblesa_sobol,pso,-209.88,-209.84041124832805,1000,0.039588751671942646,0.0035097599029541016,0.5265350341796875
bbob_f002_i01_d02,2,3,oblesa_sobol,gwo,-209.88,-209.87717178752578,1000,0.0028282124742133874,0.0035097599029541016,1.1856417655944824
bbob_f002_i01_d02,2,3,oblesa_sobol,egwo,-209.88,-209.8799999937354,27,6.26459950581193e-09,0.0035097599029541016,0.014114618301391602
bbob_f003_i01_d02,2,3,random,ga,-462.09,-356.24135913226104,1000,105.84864086773894,0.0019998550415039062,1.5293781757354736
bbob_f003_i01_d02,2,3,random,de,-462.09,-356.24135913226104,1000,105.84864086773894,0.0019998550415039062,0.694387674331665
bbob_f003_i01_d02,2,3,random,pso,-462.09,-373.5406214289833,1000,88.54937857101669,0.0019998550415039062,0.5266444683074951
bbob_f003_i01_d02,2,3,random,gwo,-462.09,-356.62737844238796,1000,105.46262155761201,0.0019998550415039062,1.1911053657531738
bbob_f003_i01_d02,2,3,random,egwo,-462.09,-356.24135913226104,1000,105.84864086773894,0.0019998550415039062,0.5052003860473633
bbob_f003_i01_d02,2,3,lhs,ga,-462.09,-439.4941484098238,1000,22.595851590176153,0.12383008003234863,1.5582549571990967
bbob_f003_i01_d02,2,3,lhs,de,-462.09,-462.0087214523986,1000,0.08127854760135733,0.12383008003234863,0.7122170925140381
bbob_f003_i01_d02,2,3,lhs,pso,-462.09,-462.0899999267847,84,7.321528983084136e-08,0.12383008003234863,0.04678535461425781
bbob_f003_i01_d02,2,3,lhs,gwo,-462.09,-462.0899999501769,992,4.982308610124164e-08,0.12383008003234863,1.1997809410095215
bbob_f003_i01_d02,2,3,lhs,egwo,-462.09,-462.08999992975754,36,7.024243586783996e-08,0.12383008003234863,0.020186185836791992
bbob_f003_i01_d02,2,3,sobol,ga,-462.09,-460.3407926746706,1000,1.7492073253293938,0.0,1.5607843399047852
bbob_f003_i01_d02,2,3,sobol,de,-462.09,-462.08036981171557,1000,0.00963018828440454,0.0,0.7076730728149414
bbob_f003_i01_d02,2,3,sobol,pso,-462.09,-462.0899999371938,76,6.280617981246905e-08,0.0,0.041724443435668945
bbob_f003_i01_d02,2,3,sobol,gwo,-462.09,-462.08999956728496,1000,4.327150122662715e-07,0.0,1.203791618347168
bbob_f003_i01_d02,2,3,sobol,egwo,-462.09,-462.0899999406674,46,5.93325921727228e-08,0.0,0.023836612701416016
bbob_f003_i01_d02,2,3,obl,ga,-462.09,-425.37671078953883,1000,36.71328921046114,0.0030002593994140625,1.5469012260437012
bbob_f003_i01_d02,2,3,obl,de,-462.09,-462.04627093065204,1000,0.043729069347932636,0.0030002593994140625,0.7115259170532227
bbob_f003_i01_d02,2,3,obl,pso,-462.09,-437.21627706545775,1000,24.87372293454223,0.0030002593994140625,0.5330545902252197
bbob_f003_i01_d02,2,3,obl,gwo,-462.09,-462.0899715860721,1000,2.8413927850579057e-05,0.0030002593994140625,1.1971991062164307
bbob_f003_i01_d02,2,3,obl,egwo,-462.09,-462.0899999281083,174,7.189169082266744e-08,0.0030002593994140625,0.09174704551696777
bbob_f003_i01_d02,2,3,oblesa_ess,ga,-462.09,-444.069335897131,1000,18.020664102868977,0.6357247829437256,1.5919787883758545
bbob_f003_i01_d02,2,3,oblesa_ess,de,-462.09,-462.0873214243975,1000,0.0026785756024878538,0.6357247829437256,0.7080559730529785
bbob_f003_i01_d02,2,3,oblesa_ess,pso,-462.09,-461.0950409429067,1000,0.9949590570932969,0.6357247829437256,0.5341343879699707
bbob_f003_i01_d02,2,3,oblesa_ess,gwo,-462.09,-461.09504090878704,1000,0.9949590912129338,0.6357247829437256,1.190931797027588
bbob_f003_i01_d02,2,3,oblesa_ess,egwo,-462.09,-462.0899999808831,71,1.9116896510240622e-08,0.6357247829437256,0.037670135498046875
bbob_f003_i01_d02,2,3,oblesa_lhs,ga,-462.09,-455.5149719188151,1000,6.5750280811848825,0.1265702247619629,1.5500917434692383
bbob_f003_i01_d02,2,3,oblesa_lhs,de,-462.09,-462.07324415221757,1000,0.016755847782405908,0.1265702247619629,0.7144238948822021
bbob_f003_i01_d02,2,3,oblesa_lhs,pso,-462.09,-461.0950409429066,1000,0.9949590570933537,0.1265702247619629,0.5376033782958984
bbob_f003_i01_d02,2,3,oblesa_lhs,gwo,-462.09,-462.08999998601956,847,1.3980411495140288e-08,0.1265702247619629,1.01629638671875
bbob_f003_i01_d02,2,3,oblesa_lhs,egwo,-462.09,-462.08999992197994,33,7.802003665347002e-08,0.1265702247619629,0.017559528350830078
bbob_f003_i01_d02,2,3,oblesa_sobol,ga,-462.09,-454.1825215273298,1000,7.907478472670164,0.002936124801635742,1.6511485576629639
bbob_f003_i01_d02,2,3,oblesa_sobol,de,-462.09,-462.08915149374684,1000,0.0008485062531349286,0.002936124801635742,0.7541072368621826
bbob_f003_i01_d02,2,3,oblesa_sobol,pso,-462.09,-461.0950409429067,1000,0.9949590570932969,0.002936124801635742,0.5332648754119873
bbob_f003_i01_d02,2,3,oblesa_sobol,gwo,-462.09,-461.0950405019699,1000,0.9949594980300844,0.002936124801635742,1.1906664371490479
bbob_f003_i01_d02,2,3,oblesa_sobol,egwo,-462.09,-462.08999995249667,46,4.750330617753207e-08,0.002936124801635742,0.024169921875
bbob_f003_i01_d02,2,3,oblesa_sobol,ga,-462.09,-454.1825215273298,1000,7.907478472670164,0.003999948501586914,1.5989036560058594
bbob_f003_i01_d02,2,3,oblesa_sobol,de,-462.09,-462.08915149374684,1000,0.0008485062531349286,0.003999948501586914,0.7146368026733398
bbob_f003_i01_d02,2,3,oblesa_sobol,pso,-462.09,-461.0950409429067,1000,0.9949590570932969,0.003999948501586914,0.5426168441772461
bbob_f003_i01_d02,2,3,oblesa_sobol,gwo,-462.09,-461.0950405019699,1000,0.9949594980300844,0.003999948501586914,1.2043523788452148
bbob_f003_i01_d02,2,3,oblesa_sobol,egwo,-462.09,-462.08999995249667,46,4.750330617753207e-08,0.003999948501586914,0.023999929428100586
bbob_f004_i01_d02,2,3,random,ga,-462.09,-359.4048167436566,1000,102.68518325634335,0.0019996166229248047,1.538071632385254
bbob_f004_i01_d02,2,3,random,de,-462.09,-359.4048167436566,1000,102.68518325634335,0.0019996166229248047,0.6965408325195312
bbob_f004_i01_d02,2,3,random,pso,-462.09,-398.4143443635255,1000,63.67565563647446,0.0019996166229248047,0.5346465110778809
bbob_f004_i01_d02,2,3,random,gwo,-462.09,-413.33798691469167,1000,48.752013085308306,0.0019996166229248047,1.1984736919403076
bbob_f004_i01_d02,2,3,random,egwo,-462.09,-365.58185809782157,1000,96.50814190217841,0.0019996166229248047,0.5109515190124512
bbob_f004_i01_d02,2,3,lhs,ga,-462.09,-458.10438035177043,1000,3.9856196482295445,0.1253805160522461,1.5475444793701172
bbob_f004_i01_d02,2,3,lhs,de,-462.09,-462.0814119279797,1000,0.008588072020302207,0.1253805160522461,0.7113499641418457
bbob_f004_i01_d02,2,3,lhs,pso,-462.09,-461.0950409429067,1000,0.9949590570932969,0.1253805160522461,0.5426483154296875
bbob_f004_i01_d02,2,3,lhs,gwo,-462.09,-461.0950407323264,1000,0.9949592676735506,0.1253805160522461,1.1993086338043213
bbob_f004_i01_d02,2,3,lhs,egwo,-462.09,-462.0899999122797,46,8.772025239522918e-08,0.1253805160522461,0.024778366088867188
bbob_f004_i01_d02,2,3,sobol,ga,-462.09,-455.9958861565332,1000,6.0941138434668005,0.0010330677032470703,1.5491809844970703
bbob_f004_i01_d02,2,3,sobol,de,-462.09,-462.0865942144913,1000,0.0034057855086757627,0.0010330677032470703,0.7109606266021729
bbob_f004_i01_d02,2,3,sobol,pso,-462.09,-461.0950409429067,1000,0.9949590570932969,0.0010330677032470703,0.5409421920776367
bbob_f004_i01_d02,2,3,sobol,gwo,-462.09,-461.0950359441227,1000,0.9949640558772899,0.0010330677032470703,1.2145745754241943
bbob_f004_i01_d02,2,3,sobol,egwo,-462.09,-462.08999997471227,59,2.5287704374932218e-08,0.0010330677032470703,0.0313115119934082
bbob_f004_i01_d02,2,3,obl,ga,-462.09,-398.82795600477505,1000,63.26204399522493,0.002000093460083008,1.5472781658172607
bbob_f004_i01_d02,2,3,obl,de,-462.09,-462.0760064124699,1000,0.013993587530080731,0.002000093460083008,0.7114758491516113
bbob_f004_i01_d02,2,3,obl,pso,-462.09,-421.2970332729962,1000,40.79296672700377,0.002000093460083008,0.5360236167907715
bbob_f004_i01_d02,2,3,obl,gwo,-462.09,-462.08991766779695,1000,8.233220302145128e-05,0.002000093460083008,1.1946139335632324
bbob_f004_i01_d02,2,3,obl,egwo,-462.09,-437.21627706545775,1000,24.87372293454223,0.002000093460083008,0.508176326751709
bbob_f004_i01_d02,2,3,oblesa_ess,ga,-462.09,-443.9432864338553,1000,18.146713566144683,0.6308619976043701,1.6037371158599854
bbob_f004_i01_d02,2,3,oblesa_ess,de,-462.09,-462.05942950350584,1000,0.03057049649413557,0.6308619976043701,0.7165002822875977
bbob_f004_i01_d02,2,3,oblesa_ess,pso,-462.09,-458.1101688094459,1000,3.97983119055408,0.6308619976043701,0.5364129543304443
bbob_f004_i01_d02,2,3,oblesa_ess,gwo,-462.09,-458.11016839828176,1000,3.9798316017182174,0.6308619976043701,1.2028353214263916
bbob_f004_i01_d02,2,3,oblesa_ess,egwo,-462.09,-462.0899999239321,66,7.606786311953329e-08,0.6308619976043701,0.03477120399475098
bbob_f004_i01_d02,2,3,oblesa_lhs,ga,-462.09,-452.0038646107014,1000,10.08613538929859,0.1276397705078125,1.5554635524749756
bbob_f004_i01_d02,2,3,oblesa_lhs,de,-462.09,-462.06085511427773,1000,0.029144885722246272,0.1276397705078125,0.7115015983581543
bbob_f004_i01_d02,2,3,oblesa_lhs,pso,-462.09,-458.1101688094459,1000,3.97983119055408,0.1276397705078125,0.535820722579956
bbob_f004_i01_d02,2,3,oblesa_lhs,gwo,-462.09,-461.0950212067512,1000,0.9949787932487766,0.1276397705078125,1.204157829284668
bbob_f004_i01_d02,2,3,oblesa_lhs,egwo,-462.09,-462.0899999300989,67,6.99010911375808e-08,0.1276397705078125,0.035152435302734375
bbob_f004_i01_d02,2,3,oblesa_sobol,ga,-462.09,-447.89296520680864,1000,14.197034793191335,0.003999948501586914,1.556715965270996
bbob_f004_i01_d02,2,3,oblesa_sobol,de,-462.09,-462.0768301139009,1000,0.01316988609909231,0.003999948501586914,0.7097599506378174
bbob_f004_i01_d02,2,3,oblesa_sobol,pso,-462.09,-461.0950409429067,1000,0.9949590570932969,0.003999948501586914,0.5373854637145996
bbob_f004_i01_d02,2,3,oblesa_sobol,gwo,-462.09,-458.1101645632466,1000,3.979835436753376,0.003999948501586914,1.1980137825012207
bbob_f004_i01_d02,2,3,oblesa_sobol,egwo,-462.09,-462.0899999287349,56,7.12650489731459e-08,0.003999948501586914,0.02954411506652832
bbob_f004_i01_d02,2,3,oblesa_sobol,ga,-462.09,-447.89296520680864,1000,14.197034793191335,0.0029997825622558594,1.5438215732574463
bbob_f004_i01_d02,2,3,oblesa_sobol,de,-462.09,-462.07925821738814,1000,0.010741782611830786,0.0029997825622558594,0.7102129459381104
bbob_f004_i01_d02,2,3,oblesa_sobol,pso,-462.09,-461.0950409429067,1000,0.9949590570932969,0.0029997825622558594,0.5354845523834229
bbob_f004_i01_d02,2,3,oblesa_sobol,gwo,-462.09,-458.1101645632466,1000,3.979835436753376,0.0029997825622558594,1.2033076286315918
bbob_f004_i01_d02,2,3,oblesa_sobol,egwo,-462.09,-462.0899999287349,56,7.12650489731459e-08,0.0029997825622558594,0.02991509437561035
bbob_f005_i01_d02,2,3,random,ga,-9.21,49.16259553923513,1000,58.37259553923513,0.002000093460083008,1.5238780975341797
bbob_f005_i01_d02,2,3,random,de,-9.21,46.90215602479476,1000,56.112156024794764,0.002000093460083008,0.6771867275238037
bbob_f005_i01_d02,2,3,random,pso,-9.21,37.16740846223527,1000,46.37740846223527,0.002000093460083008,0.5126867294311523
bbob_f005_i01_d02,2,3,random,gwo,-9.21,-9.21,5,0.0,0.002000093460083008,0.006170511245727539
bbob_f005_i01_d02,2,3,random,egwo,-9.21,49.16259553923513,1000,58.37259553923513,0.002000093460083008,0.48511362075805664
bbob_f005_i01_d02,2,3,lhs,ga,-9.21,0.1457246302063826,1000,9.355724630206383,0.12278580665588379,1.5379602909088135
bbob_f005_i01_d02,2,3,lhs,de,-9.21,-9.21,2,0.0,0.12278580665588379,0.0019998550415039062
bbob_f005_i01_d02,2,3,lhs,pso,-9.21,-9.21,46,0.0,0.12278580665588379,0.024910688400268555
bbob_f005_i01_d02,2,3,lhs,gwo,-9.21,-9.21,1,0.0,0.12278580665588379,0.0009949207305908203
bbob_f005_i01_d02,2,3,lhs,egwo,-9.21,-9.21,1,0.0,0.12278580665588379,0.0009999275207519531
bbob_f005_i01_d02,2,3,sobol,ga,-9.21,-1.1629455487433802,1000,8.04705445125662,0.0,1.5315673351287842
bbob_f005_i01_d02,2,3,sobol,de,-9.21,-9.21,4,0.0,0.0,0.0040972232818603516
bbob_f005_i01_d02,2,3,sobol,pso,-9.21,-6.31521661016,1000,2.8947833898400006,0.0,0.5135273933410645
bbob_f005_i01_d02,2,3,sobol,gwo,-9.21,-9.21,1,0.0,0.0,0.0019996166229248047
bbob_f005_i01_d02,2,3,sobol,egwo,-9.21,-9.21,1,0.0,0.0,0.0
bbob_f005_i01_d02,2,3,obl,ga,-9.21,42.41740446076487,1000,51.62740446076487,0.003002166748046875,1.5226891040802002
bbob_f005_i01_d02,2,3,obl,de,-9.21,-9.21,7,0.0,0.003002166748046875,0.004567384719848633
bbob_f005_i01_d02,2,3,obl,pso,-9.21,30.422217383765016,1000,39.63221738376502,0.003002166748046875,0.5141510963439941
bbob_f005_i01_d02,2,3,obl,gwo,-9.21,-9.21,3,0.0,0.003002166748046875,0.004118204116821289
bbob_f005_i01_d02,2,3,obl,egwo,-9.21,-9.21,135,0.0,0.003002166748046875,0.06768465042114258
bbob_f005_i01_d02,2,3,oblesa_ess,ga,-9.21,3.735064801984448,1000,12.945064801984449,0.638970136642456,1.5706043243408203
bbob_f005_i01_d02,2,3,oblesa_ess,de,-9.21,-9.21,1,0.0,0.638970136642456,0.0009999275207519531
bbob_f005_i01_d02,2,3,oblesa_ess,pso,-9.21,-9.21,12,0.0,0.638970136642456,0.006738424301147461
bbob_f005_i01_d02,2,3,oblesa_ess,gwo,-9.21,-9.21,1,0.0,0.638970136642456,0.0010001659393310547
bbob_f005_i01_d02,2,3,oblesa_ess,egwo,-9.21,-9.21,1,0.0,0.638970136642456,0.0009999275207519531
bbob_f005_i01_d02,2,3,oblesa_lhs,ga,-9.21,9.123773113462583,1000,18.333773113462584,0.12727594375610352,1.8680648803710938
bbob_f005_i01_d02,2,3,oblesa_lhs,de,-9.21,-9.21,4,0.0,0.12727594375610352,0.0037088394165039062
bbob_f005_i01_d02,2,3,oblesa_lhs,pso,-9.21,-7.39239576980901,1000,1.817604230190991,0.12727594375610352,0.537510871887207
bbob_f005_i01_d02,2,3,oblesa_lhs,gwo,-9.21,-9.21,2,0.0,0.12727594375610352,0.0029997825622558594
bbob_f005_i01_d02,2,3,oblesa_lhs,egwo,-9.21,-9.21,1,0.0,0.12727594375610352,0.0003724098205566406
bbob_f005_i01_d02,2,3,oblesa_sobol,ga,-9.21,18.0842393877624,1000,27.2942393877624,0.003078937530517578,1.7007861137390137
bbob_f005_i01_d02,2,3,oblesa_sobol,de,-9.21,-9.21,1,0.0,0.003078937530517578,0.0010797977447509766
bbob_f005_i01_d02,2,3,oblesa_sobol,pso,-9.21,-9.21,22,0.0,0.003078937530517578,0.014710664749145508
bbob_f005_i01_d02,2,3,oblesa_sobol,gwo,-9.21,-9.21,1,0.0,0.003078937530517578,0.0019998550415039062
bbob_f005_i01_d02,2,3,oblesa_sobol,egwo,-9.21,-9.21,1,0.0,0.003078937530517578,0.0010001659393310547
bbob_f005_i01_d02,2,3,oblesa_sobol,ga,-9.21,18.0842393877624,1000,27.2942393877624,0.003999948501586914,2.2621145248413086
bbob_f005_i01_d02,2,3,oblesa_sobol,de,-9.21,-9.21,1,0.0,0.003999948501586914,0.0009984970092773438
bbob_f005_i01_d02,2,3,oblesa_sobol,pso,-9.21,-9.21,22,0.0,0.003999948501586914,0.01675105094909668
bbob_f005_i01_d02,2,3,oblesa_sobol,gwo,-9.21,-9.21,1,0.0,0.003999948501586914,0.0019998550415039062
bbob_f005_i01_d02,2,3,oblesa_sobol,egwo,-9.21,-9.21,1,0.0,0.003999948501586914,0.0010004043579101562
bbob_f006_i01_d02,2,3,random,ga,35.9,15215.147073455058,1000,15179.247073455059,0.0019969940185546875,2.4795072078704834
bbob_f006_i01_d02,2,3,random,de,35.9,35.968238955357315,1000,0.06823895535731594,0.0019969940185546875,0.7990207672119141
bbob_f006_i01_d02,2,3,random,pso,35.9,37.98040716329711,1000,2.08040716329711,0.0019969940185546875,0.6004550457000732
bbob_f006_i01_d02,2,3,random,gwo,35.9,35.90000045087036,1000,4.508703597139174e-07,0.0019969940185546875,1.6045441627502441
bbob_f006_i01_d02,2,3,random,egwo,35.9,35.90000009330152,263,9.330152295206062e-08,0.0019969940185546875,0.19315648078918457
bbob_f006_i01_d02,2,3,lhs,ga,35.9,36.6623163868663,1000,0.7623163868663028,0.14305710792541504,1.7809393405914307
bbob_f006_i01_d02,2,3,lhs,de,35.9,35.9281169517585,1000,0.028116951758498487,0.14305710792541504,0.7677948474884033
bbob_f006_i01_d02,2,3,lhs,pso,35.9,35.90000009083686,64,9.083686336452956e-08,0.14305710792541504,0.03611588478088379
bbob_f006_i01_d02,2,3,lhs,gwo,35.9,35.9000017189516,1000,1.7189516015037043e-06,0.14305710792541504,1.2746827602386475
bbob_f006_i01_d02,2,3,lhs,egwo,35.9,35.90000007155694,68,7.155693992899614e-08,0.14305710792541504,0.04678535461425781
bbob_f006_i01_d02,2,3,sobol,ga,35.9,37.147767371443805,1000,1.247767371443807,0.0,1.6234166622161865
bbob_f006_i01_d02,2,3,sobol,de,35.9,35.940648888429806,1000,0.04064888842980707,0.0,0.801973819732666
bbob_f006_i01_d02,2,3,sobol,pso,35.9,35.90000001893634,50,1.8936340495656623e-08,0.0,0.027606964111328125
bbob_f006_i01_d02,2,3,sobol,gwo,35.9,35.90000009960214,995,9.960213986914823e-08,0.0,1.2402594089508057
bbob_f006_i01_d02,2,3,sobol,egwo,35.9,35.90000005355806,86,5.355806109719197e-08,0.0,0.044530630111694336
bbob_f006_i01_d02,2,3,obl,ga,35.9,15215.147073455058,1000,15179.247073455059,0.0030002593994140625,1.547694206237793
bbob_f006_i01_d02,2,3,obl,de,35.9,36.17259223401737,1000,0.27259223401737387,0.0030002593994140625,0.7035336494445801
bbob_f006_i01_d02,2,3,obl,pso,35.9,37.98040716329711,1000,2.08040716329711,0.0030002593994140625,0.5365250110626221
bbob_f006_i01_d02,2,3,obl,gwo,35.9,35.90000045087036,1000,4.508703597139174e-07,0.0030002593994140625,1.2043378353118896
bbob_f006_i01_d02,2,3,obl,egwo,35.9,35.90000009330152,263,9.330152295206062e-08,0.0030002593994140625,0.13884902000427246
bbob_f006_i01_d02,2,3,oblesa_ess,ga,35.9,36.01137821368365,1000,0.11137821368365053,0.6556527614593506,1.6351237297058105
bbob_f006_i01_d02,2,3,oblesa_ess,de,35.9,49.75972895287046,1000,13.859728952870462,0.6556527614593506,0.9580001831054688
bbob_f006_i01_d02,2,3,oblesa_ess,pso,35.9,35.900000040185304,68,4.0185305749673716e-08,0.6556527614593506,0.045771121978759766
bbob_f006_i01_d02,2,3,oblesa_ess,gwo,35.9,35.90000100565066,1000,1.0056506596356485e-06,0.6556527614593506,1.367783784866333
bbob_f006_i01_d02,2,3,oblesa_ess,egwo,35.9,35.900000088911554,91,8.891155545143192e-08,0.6556527614593506,0.05200505256652832
bbob_f006_i01_d02,2,3,oblesa_lhs,ga,35.9,14002.347967725593,1000,13966.447967725593,0.13582873344421387,2.065763473510742
bbob_f006_i01_d02,2,3,oblesa_lhs,de,35.9,35.94983394920703,1000,0.04983394920703432,0.13582873344421387,1.0410921573638916
bbob_f006_i01_d02,2,3,oblesa_lhs,pso,35.9,36.07508497064463,1000,0.17508497064463313,0.13582873344421387,0.7849645614624023
bbob_f006_i01_d02,2,3,oblesa_lhs,gwo,35.9,35.90000223988676,1000,2.2398867614015217e-06,0.13582873344421387,2.1484241485595703
bbob_f006_i01_d02,2,3,oblesa_lhs,egwo,35.9,35.90000005457569,72,5.4575693297920225e-08,0.13582873344421387,0.043723344802856445
bbob_f006_i01_d02,2,3,oblesa_sobol,ga,35.9,464.39036098292354,1000,428.49036098292356,0.006148576736450195,2.5862574577331543
bbob_f006_i01_d02,2,3,oblesa_sobol,de,35.9,36.06496055250694,1000,0.16496055250694042,0.006148576736450195,1.246236801147461
bbob_f006_i01_d02,2,3,oblesa_sobol,pso,35.9,35.90000001529033,75,1.529033255565082e-08,0.006148576736450195,0.052549123764038086
bbob_f006_i01_d02,2,3,oblesa_sobol,gwo,35.9,35.900002772362186,1000,2.772362186931332e-06,0.006148576736450195,2.3550312519073486
bbob_f006_i01_d02,2,3,oblesa_sobol,egwo,35.9,35.90000009871807,68,9.87180683864608e-08,0.006148576736450195,0.05551266670227051
bbob_f006_i01_d02,2,3,oblesa_sobol,ga,35.9,464.39036098292354,1000,428.49036098292356,0.003999948501586914,2.7990260124206543
bbob_f006_i01_d02,2,3,oblesa_sobol,de,35.9,36.06496055250694,1000,0.16496055250694042,0.003999948501586914,1.720242977142334
bbob_f006_i01_d02,2,3,oblesa_sobol,pso,35.9,35.90000001529033,75,1.529033255565082e-08,0.003999948501586914,0.08961367607116699
bbob_f006_i01_d02,2,3,oblesa_sobol,gwo,35.9,35.900002772362186,1000,2.772362186931332e-06,0.003999948501586914,2.7195544242858887
bbob_f006_i01_d02,2,3,oblesa_sobol,egwo,35.9,35.90000009871807,68,9.87180683864608e-08,0.003999948501586914,0.09808564186096191
bbob_f007_i01_d02,2,3,random,ga,92.94,164.85485886863648,1000,71.91485886863649,0.006264686584472656,3.4792580604553223
bbob_f007_i01_d02,2,3,random,de,92.94,92.94000006357433,304,6.357433335324458e-08,0.006264686584472656,0.48802638053894043
bbob_f007_i01_d02,2,3,random,pso,92.94,111.55770498623173,1000,18.61770498623173,0.006264686584472656,1.2487602233886719
bbob_f007_i01_d02,2,3,random,gwo,92.94,94.62349805255674,1000,1.6834980525567431,0.006264686584472656,2.6943764686584473
